,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,User Name,User ID,Tweet,Image URL,Location,Cleaned_Tweet,scores,label
5875,6496,6496,6496,2022-11-11 01:20:41+00:00,mstjssauce,3865902142,#whatsthesauce So disappointed to hear #studentloanforgiveness has been blocked by federal #judgeamybarrett 😡👎🏾😡 #recession #studentsneedhelp #APPEAL,https://pbs.twimg.com/profile_images/1580688236443213825/14VTPjjP_normal.jpg,United States,disappointed hear blocked federal,"{'neg': 0.722, 'neu': 0.278, 'pos': 0.0, 'compound': -0.6369}",Negative
5877,6498,6498,6498,2022-11-11 01:20:36+00:00,Olixius2,1266604084963893249,"I have over $100k in student loans and I'LL NEVER PAY ONE RED CENT OF IT. Kill me first. 

#studentloanforgiveness",https://pbs.twimg.com/profile_images/1269206574679027712/dcYd9dFT_normal.jpg,United States,k student loans ill never pay one red cent kill first,"{'neg': 0.475, 'neu': 0.443, 'pos': 0.082, 'compound': -0.8022}",Negative
5880,6501,6501,6501,2022-11-11 01:18:54+00:00,sn00pdad,1177288337360609280,#BREAKING: #FederalJudge rules #JoeBiden's plan to cancel hundreds of billions of dollars in student loan debt is #unconstitutional &amp; must be #vacated -#studentloanforgiveness,https://pbs.twimg.com/profile_images/1573817579411488768/zmkYwulD_normal.jpg,United States,rules plan cancel hundreds billions dollars student loan debt must,"{'neg': 0.36, 'neu': 0.64, 'pos': 0.0, 'compound': -0.5423}",Negative
5882,6504,6504,6504,2022-11-11 01:16:32+00:00,guzzel,20745045,"Finally a Fed Judge puts a stop to this nonsense.
https://t.co/3ZG6pwCT6I

#studentloanforgiveness",https://pbs.twimg.com/profile_images/1588203328575397888/KOyg2_YA_normal.jpg,United States,finally fed judge puts stop nonsense,"{'neg': 0.551, 'neu': 0.449, 'pos': 0.0, 'compound': -0.5994}",Negative
5883,6505,6505,6505,2022-11-11 01:16:03+00:00,GinBurger,495642725,@k_mcg18 @business They must be worried about the backlash from them blocking #studentloanforgiveness,https://pbs.twimg.com/profile_images/1593309705501286404/J5sBEtGp_normal.jpg,United States,must worried backlash blocking,"{'neg': 0.706, 'neu': 0.294, 'pos': 0.0, 'compound': -0.5859}",Negative
5884,6506,6506,6506,2022-11-11 01:15:53+00:00,LawDoctorWise,246676814,Judge strikes down #Biden #StudentLoanForgiveness plan as #Unconstitutional https://t.co/X5nj06R8HS via @JustTheNews,https://pbs.twimg.com/profile_images/798037980350795776/8Wgbtbdz_normal.jpg,United States,judge strikes plan via,"{'neg': 0.455, 'neu': 0.545, 'pos': 0.0, 'compound': -0.3612}",Negative
5886,6508,6508,6508,2022-11-11 01:13:23+00:00,AlertsUSA,118266918,@JackPosobiec A federal judge in #Texas on Thursday blocks the #studentloanforgiveness program of @POTUS.,https://pbs.twimg.com/profile_images/2450043389/yia4b3wc8piql2zgpd1v_normal.jpeg,United States,federal judge thursday blocks program,"{'neg': 0.322, 'neu': 0.678, 'pos': 0.0, 'compound': -0.2263}",Negative
5889,6512,6512,6512,2022-11-11 01:10:13+00:00,LarkinSSullivan,1518947763186245635,"Just so you’re aware. He knew it was. He knew it was a failure.. he just wanted votes in the midterms. He lied to you. How do you feel? 
#studentloanforgiveness https://t.co/o77qOg9OmL",https://pbs.twimg.com/profile_images/1599476643533307905/AeYn02qt_normal.jpg,United States,aware knew knew failure wanted votes midterms lied feel,"{'neg': 0.457, 'neu': 0.543, 'pos': 0.0, 'compound': -0.7096}",Negative
5891,6514,6514,6514,2022-11-11 01:09:51+00:00,W7VOA,17919393,A federal judge in #Texas on Thursday blocks the #studentloanforgiveness program of @POTUS.,https://pbs.twimg.com/profile_images/1514580767967526912/jE1DMW5U_normal.jpg,United States,federal judge thursday blocks program,"{'neg': 0.322, 'neu': 0.678, 'pos': 0.0, 'compound': -0.2263}",Negative
5892,6515,6515,6515,2022-11-11 01:09:28+00:00,SkeeterBombay,838188168713232386,"“A Federal judge IN TEXAS strikes down…

What. The. fu&amp;k.
#studentloanforgiveness #StudentLoans https://t.co/OMu3LMnrHJ",https://pbs.twimg.com/profile_images/838190158574981121/Xx0s0TVG_normal.jpg,United States,federal judge texas strikes fu k,"{'neg': 0.706, 'neu': 0.294, 'pos': 0.0, 'compound': -0.802}",Negative
5894,6517,6517,6517,2022-11-11 01:08:53+00:00,NYGNYINYYNYK,1089613722828587009,@POTUS #studentloanforgiveness has been stopped. You need to extend the payment pause.,https://pbs.twimg.com/profile_images/1588363480859611137/i-iBVIaY_normal.jpg,United States,stopped need extend payment pause,"{'neg': 0.288, 'neu': 0.455, 'pos': 0.258, 'compound': -0.0516}",Negative
5895,6518,6518,6518,2022-11-11 01:08:49+00:00,IamSantana6,1539343273533263873,What's unconstitutional about a #studentloanforgiveness bailout? https://t.co/D8z5ol8w5p,https://pbs.twimg.com/profile_images/1539343902653693953/7p3Dq-b-_normal.jpg,United States,whats unconstitutional bailout,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.1027}",Negative
5898,6521,6521,6521,2022-11-11 01:05:19+00:00,JackOfenheimer,1551272306617434112,"#Biden's illegal #studentloanforgiveness plan is struck down by a federal judege.
https://t.co/SzPzQ8i9Qh",https://pbs.twimg.com/profile_images/1579116573331259393/A7yMHDeb_normal.jpg,United States,illegal plan struck federal judege,"{'neg': 0.651, 'neu': 0.349, 'pos': 0.0, 'compound': -0.6808}",Negative
5905,6529,6529,6529,2022-11-11 00:53:16+00:00,sn00pdad,1177288337360609280,#BREAKING: #Texas #Judge strikes down #JoeBiden #studentloanforgiveness. https://t.co/1yXHPGbGdT,https://pbs.twimg.com/profile_images/1573817579411488768/zmkYwulD_normal.jpg,United States,strikes,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}",Negative
5913,6537,6537,6537,2022-11-11 00:30:30+00:00,SerenaMarsh,25112718,Federal judge in Texas blocks Biden’s @POTUS  #studentloanforgiveness plan https://t.co/gxQ3U3W5EG,https://pbs.twimg.com/profile_images/1516817483960922114/tp0CB-OC_normal.jpg,United States,federal judge texas blocks biden plan,"{'neg': 0.275, 'neu': 0.725, 'pos': 0.0, 'compound': -0.2263}",Negative
5917,6541,6541,6541,2022-11-10 22:51:41+00:00,thereseflanagan,16110770,"#Millennials &amp; #GenZVoters are flexing their muscles; their votes made the difference. They will not be ignored in future elections! Thank you to each &amp; every one of you who voted in the mid-terms. The fight has just begun. 

#GunReformNOW 
#StudentLoanForgiveness 
#ClimateCrisis",https://pbs.twimg.com/profile_images/1421277468502200326/RtJn8AVc_normal.jpg,United States,flexing muscles votes made difference ignored future elections thank every one voted mid terms fight begun,"{'neg': 0.24, 'neu': 0.637, 'pos': 0.123, 'compound': -0.34}",Negative
5919,6543,6543,6543,2022-11-10 22:35:58+00:00,PamBlizzard,18877330,"#thefive
Let the people who want to pay for other's loans check a box on their tax return and pay an extra $$$$ for someone's loan. 
#studentloanforgiveness",https://pbs.twimg.com/profile_images/1347918361397768194/iHdr9qnd_normal.jpg,United States,let people want pay others loans check box tax return pay extra someones loan,"{'neg': 0.185, 'neu': 0.728, 'pos': 0.086, 'compound': -0.128}",Negative
5921,6545,6545,6545,2022-11-10 22:33:48+00:00,HunterR82481525,1438361093282451457,"#studentloanforgiveness The majority of these deadbeats are planning to go on trips, drugs, casino with the $300+ a month the people freezing to death cause it is heat or eat! @AOC wants US to pay her student loan as she drives her Prius. She can pay my mortgage! @POTUS FAIL",https://pbs.twimg.com/profile_images/1532880366448566273/QLuYLH31_normal.jpg,United States,majority deadbeats planning go trips drugs casino month people freezing death cause heat eat wants us pay student loan drives prius pay mortgage fail,"{'neg': 0.379, 'neu': 0.621, 'pos': 0.0, 'compound': -0.8625}",Negative
5922,6546,6546,6546,2022-11-10 22:30:06+00:00,rebellynn83,1486537972853923843,"So our #taxes for #studentloanforgiveness will be going to 73% of lazy Aholes who plan to travel more &amp; dine out?! 

Thought they were struggling to survive &amp; shit?",https://pbs.twimg.com/profile_images/1589651203998334978/MwKOHHoV_normal.jpg,United States,going lazy aholes plan travel dine thought struggling survive shit,"{'neg': 0.56, 'neu': 0.44, 'pos': 0.0, 'compound': -0.836}",Negative
5926,6551,6551,6551,2022-11-10 19:49:13+00:00,TMARA12345,219523621,Plaintiff in Biden Student Debt Lawsuit Had PPP Loan Forgiven #studentloanforgiveness #lawsuit  https://t.co/fAX5W8RyTH,https://pbs.twimg.com/profile_images/750840597473333248/3GKP5vCW_normal.jpg,United States,plaintiff biden student debt lawsuit ppp loan forgiven,"{'neg': 0.367, 'neu': 0.417, 'pos': 0.217, 'compound': -0.2023}",Negative
5930,6555,6555,6555,2022-11-10 18:18:37+00:00,nellkakes,1580845422205018112,"STUDENT  LOAN FORGIVENESS

Recipients report they will use the money for a vacation

I thought the money would go toward their debt?

#studentloanforgiveness",https://pbs.twimg.com/profile_images/1581376597147295745/xY1iUtEc_normal.jpg,United States,student loan forgiveness recipients report use money vacation thought money would go toward debt,"{'neg': 0.151, 'neu': 0.723, 'pos': 0.127, 'compound': -0.1027}",Negative
5932,6557,6557,6557,2022-11-10 17:15:21+00:00,Akazo,156549358,@SteveHiltonx This is why #JoeBiden is not worried. Single women and Gen z . All these people with victim mentality now favour #DNC who are regarded as their saviours on #abortions #SocialSecurity #studentloanforgiveness https://t.co/a2SsgxeRcf,https://pbs.twimg.com/profile_images/1289591736419913728/sfMUtlap_normal.jpg,United States,worried single women gen z people victim mentality favour regarded saviours,"{'neg': 0.303, 'neu': 0.493, 'pos': 0.204, 'compound': -0.1027}",Negative
5936,6561,6561,6561,2022-11-10 16:30:10+00:00,BBBCentralIN,121431448,"New #StudentLoanForgiveness scams have included important #FAFSA and other key information. While they may seem convincing, there are things you should know to help avoid falling for them: https://t.co/afsBBdNi9a

#BBB #Scam #StudentDebtRelief https://t.co/stipncLbRD",https://pbs.twimg.com/profile_images/816707802051657728/8P1anZM1_normal.jpg,United States,new scams included important key information may seem convincing things know help avoid falling,"{'neg': 0.333, 'neu': 0.351, 'pos': 0.316, 'compound': -0.1027}",Negative
5937,6562,6562,6562,2022-11-10 16:01:33+00:00,OGOrganizer,3315322558,"I think #studentloanforgiveness just went the way of those $2K/month #COVID relief now that midterms are over

It's irresponsible as Northern New England enters winter &amp; a recession

In ME an average of 20 people freeze to death yearly -- yet luxury vacant 2nd homes everywhere",https://pbs.twimg.com/profile_images/1574420349307035648/3-Q4Y4xw_normal.jpg,United States,think went way k month relief midterms irresponsible northern new england enters winter recession average people freeze death yearly yet luxury vacant nd homes everywhere,"{'neg': 0.292, 'neu': 0.578, 'pos': 0.131, 'compound': -0.743}",Negative
5939,6565,6565,6565,2022-11-10 15:01:15+00:00,AlanYankovic,115159015,"Stupidfuck #republicans made 22 million single issue voters by interfering with #studentloanforgiveness. They fucked around and found a red fizzle. 

You ran on high gas prices ignoring how irrelevant that is to #studentdebt.

Colossal fuck up, #gop.",https://pbs.twimg.com/profile_images/1591616141591515137/eFa0bfQ8_normal.jpg,United States,stupidfuck made million single issue voters interfering fucked around found red fizzle ran high gas prices ignoring irrelevant colossal fuck,"{'neg': 0.384, 'neu': 0.616, 'pos': 0.0, 'compound': -0.891}",Negative
5942,6568,6568,6568,2022-11-10 14:42:59+00:00,JrmieJ,823182360,ESSAI: Pourquoi la «Vague Rouge» ne s'est pas matérialisée https://t.co/58ZX1Qr9Ra #USA #RedWave #Woke #capitalism #CancelStudentDebt #studentloanforgiveness #Midterms2022,https://pbs.twimg.com/profile_images/1375953725710344201/3b0AhIde_normal.jpg,United States,essai pourquoi la vague rouge ne sest pas mat rialis e,"{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.1027}",Negative
5944,6570,6570,6570,2022-11-10 14:01:07+00:00,SteveTaylorEdu,822839374589083648,"But #studentloanforgiveness via executive fiat wasn't a vote-buying grab at all. 🙄

Dems were +28 w/ 18-29-year-olds in #Midterms2022*, a group likely to have recently graduated w/ debt and have to start paying it back in January. 

(*https://t.co/Pwrvlio74q)

👇 via @politico https://t.co/L84DWy5JKy",https://pbs.twimg.com/profile_images/1581388712419680256/uht4FuD-_normal.jpg,United States,via executive fiat wasnt vote buying grab dems w year olds group likely recently graduated w debt start paying back january via,"{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.3612}",Negative
5948,6574,6574,6574,2022-11-10 13:15:00+00:00,FedNet,2250858631,"#ReplayCongress today on FedNet: 

10:17a (EST) - House Considers #MentalHealth Bill (9/29)

12:01p - House #Democrats on #studentloanforgiveness (9/29)

3:17p - Science Subcmte on Managing AI Risk (9/29)

5:51p - #Republicans on Debt (9/29)

Watch: https://t.co/yVKFLa3R6i",https://pbs.twimg.com/profile_images/413092987392909312/Pqla7lHV_normal.jpeg,United States,today fednet est house considers bill p house p science subcmte managing ai risk p debt watch,"{'neg': 0.277, 'neu': 0.723, 'pos': 0.0, 'compound': -0.5574}",Negative
5956,6582,6582,6582,2022-11-10 04:31:07+00:00,Rubio_uber,44049970,Wheres the #studentloanforgiveness at. Got us all hype to apply and now theirs a block 🤦🏻‍♂️,https://pbs.twimg.com/profile_images/1279235571282567168/6DtqVPoA_normal.jpg,United States,wheres got us hype apply block,"{'neg': 0.367, 'neu': 0.633, 'pos': 0.0, 'compound': -0.4404}",Negative
5959,6586,6586,6586,2022-11-10 03:01:44+00:00,CarmoSteph,550605163,"@Acyn Sooo, when you get power what are you going to do, Ted, appeal to all the AR-15 carrying mass murderers?

I think #studentloanforgiveness is a much saner way to govern. Also, watch out for more #GunReform &amp; #ClimateAction. #Equality is a big hit with those young voters, too.",https://pbs.twimg.com/profile_images/1590517038979612672/KXaGlu0Y_normal.jpg,United States,sooo get power going ted appeal ar carrying mass murderers think much saner way govern also watch big hit young voters,"{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.6486}",Negative
5960,6588,6588,6588,2022-11-10 02:24:24+00:00,kenOFJUSTICE,3215162481,Dems overperformed in #Midterms2022 and one big reason is the #studentloanforgiveness.  This is Gen Z saying THANK YOU @POTUS and FUCK YOU Republicans for trying to take that away from us!,https://pbs.twimg.com/profile_images/1246300225293123584/Qu8CZNyB_normal.jpg,United States,dems overperformed one big reason gen z saying thank fuck republicans trying take away us,"{'neg': 0.194, 'neu': 0.667, 'pos': 0.139, 'compound': -0.25}",Negative
5961,6589,6589,6589,2022-11-10 02:17:32+00:00,JenD1974,588097287,The decent thing for Biden to do until this gets done and folks ACTUALLY SEE THEIR BALANCES GO DOWN would be to SUSPEND THE PAYMENTS that are scheduled to resume during RECORD INFLATION. Will he do it? #studentloanforgiveness https://t.co/zVpSxOXBD6,https://pbs.twimg.com/profile_images/1118543928418951169/rPIrfG1M_normal.jpg,United States,decent thing biden gets done folks actually see balances go would suspend payments scheduled resume record inflation,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.3182}",Negative
5966,6594,6594,6594,2022-11-10 01:10:45+00:00,JenD1974,588097287,You can't convince me that this wasn't baked in #studentloanforgiveness https://t.co/wgTOfQRhTB,https://pbs.twimg.com/profile_images/1118543928418951169/rPIrfG1M_normal.jpg,United States,cant convince wasnt baked,"{'neg': 0.367, 'neu': 0.633, 'pos': 0.0, 'compound': -0.1877}",Negative
5967,6595,6595,6595,2022-11-10 00:52:25+00:00,HeatherGerling,316821194,"Oh, shocking.
#StudentLoans2022 #studentloanforgiveness #StudentLoans https://t.co/nNGbeU5jcL",https://pbs.twimg.com/profile_images/1324679573766868994/bRZqRmlT_normal.jpg,United States,oh shocking,"{'neg': 0.73, 'neu': 0.27, 'pos': 0.0, 'compound': -0.4019}",Negative
