,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,User Name,User ID,Tweet,Image URL,Location,Cleaned_Tweet,scores,label
13109,14462,569,569,2022-10-22 15:21:03+00:00,TheElectricalMe,133459742,"ANYONE WITH #STUDENTLOANDEBT ‼️

GO TO: https://t.co/mgu6kxGeMl  NOW ‼️

FILL OUT THE (less than) 5MIN APPLICATION
TO SEE IF YOU QUALIFY.. 

#Students #Studentloans #StudentDebtRelief
#studentloanforgiveness #FinancialFreedom
#collegestudents #ParentsOfStudents
#StudentAid #loans",https://pbs.twimg.com/profile_images/1592662744595320835/OKxqyUp0_normal.jpg,United States,anyone go fill less min application see qualify,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13112,14466,573,573,2022-10-22 14:57:38+00:00,centralgirl2010,578625464,@KWCH12 @KSNNews @KAKEnews @KSNTNews @ksnewsservice @kprnews @CJOnline @hayspost @LJWorld Why isn’t this big news? Kansans owe nearly as much as the state budget in #studentloandebt Contact Alan @StudentLoanJus1 for interviews #CancelALLStudentDebtNOW https://t.co/wc59m5WrA9,https://pbs.twimg.com/profile_images/1515448546715176960/3QV0-eoO_normal.jpg,United States,big news kansans owe nearly much state budget contact alan interviews,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13119,14473,580,580,2022-10-22 12:46:00+00:00,JociiJo,329199873,Go Joe!!! Republicans double standards! #studentloanforgiveness #studentloandebt https://t.co/HGdGJSfqic,https://pbs.twimg.com/profile_images/1040319524703227905/e3IZyyZo_normal.jpg,United States,go joe republicans double standards,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13140,14495,602,602,2022-10-22 02:33:07+00:00,IowaGato,1580713743943696385,"Investing in people and their needs will only fuel the economy.

Investing in billionaires and multimillionaires will only fuel their hoarding.

#studentloandebt 
#infrastructure 
#VoteBlueForSoManyReasons",https://pbs.twimg.com/profile_images/1580714305829441536/PfPKRkYH_normal.jpg,United States,investing people needs fuel economy investing billionaires multimillionaires fuel hoarding,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13142,14497,604,604,2022-10-22 02:27:24+00:00,MImi_TheSound,23226974,FUCKING REPUBLICANS!!! Really??? #RepublicansAreFascists #studentloandebt https://t.co/CcdhzTP3ML,https://pbs.twimg.com/profile_images/622802599402582020/Owb53tOh_normal.jpg,United States,fucking republicans really,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13147,14502,609,609,2022-10-22 01:11:51+00:00,RitaCosby,142339174,"Tonight on @77WABCradio: #Biden’s #studentloandebt now put on hold by Courts, President blasts “Mega #Maga Trickle Down” policies AND #Trump formally gets subpoenaed to testify before the #January6th Committee &amp; the date is right after the midterm #elections!",https://pbs.twimg.com/profile_images/569365553551122432/kZzxsmAs_normal.jpeg,United States,tonight put hold courts president blasts mega trickle policies formally gets subpoenaed testify committee date right midterm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13175,14532,639,639,2022-10-21 17:26:19+00:00,cyberclops,17076119,"#PVTV News and views 10/21/22
#Biden #PressConference, #SteveBannon #Sentence, #LindseyGraham vs #Georgia, #Finland #Sweden #Turkey, #AmyConeyBarrett #StudentLoanDebt, #CFPB, #ElonMusk #Twitter 
https://t.co/TyzrmZoenn",https://pbs.twimg.com/profile_images/124936183/colorsquirrel1_normal.jpg,United States,news views vs,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13192,14549,656,656,2022-10-20 17:46:34+00:00,Neuronikki,437730407,I got my #smileyface from @MOHELA finally. #PSLF #isthisreallife #studentloandebt https://t.co/4ImibunvKf,https://pbs.twimg.com/profile_images/1208640350333493249/SO84QD24_normal.jpg,United States,got finally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13215,14572,679,679,2022-10-18 19:22:23+00:00,LucindaKoza,300987972,https://t.co/0PqqvOkkCL #studentloanforgiveness may be a lifeline for #familycaregivers with #studentloandebt,https://pbs.twimg.com/profile_images/1600217713581883393/m_rvmODa_normal.jpg,United States,may lifeline,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13223,14581,688,688,2022-10-18 15:03:39+00:00,parentingandpol,1045165985739796485,Have you applied yet? #studentloandebt https://t.co/UnxYVAJ5eC,https://pbs.twimg.com/profile_images/1054197994512355328/wsMEK_lT_normal.jpg,United States,applied yet,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13228,14586,693,693,2022-10-18 12:58:03+00:00,AmnestyDebts,1168641446695424000,#StudentLoanDebt Student loan services Navient won’t sue the Biden administration over student loan debt forgiveness even though it may have standing to do so. Some Republicans in Congress have said they may pursue legal action against Biden’s executive… https://t.co/d7yoWJpJpA https://t.co/sQCk061ujX,https://pbs.twimg.com/profile_images/1555233279980314624/tM_Hy3uS_normal.jpg,United States,student loan services navient sue biden administration student loan debt forgiveness even though may standing republicans congress said may pursue legal action biden executive,"{'neg': 0.092, 'neu': 0.775, 'pos': 0.133, 'compound': 0.0258}",Neutral
13255,14614,721,721,2022-10-16 20:09:54+00:00,MsWerner,46841910,"#VoteLikeYourLifeDependsOnIt Because it does, no matter who you are. We’re all in this together! #WomensRightToChoose #VotingRights #SocialSecurity #Medicare #Medicaid #GunControl #StudentLoanDebt #LGBTQ #Climate #Economy #ImmigrationReform This election is the whole enchilada! https://t.co/utmqttqeIX",https://pbs.twimg.com/profile_images/1550986602507378688/y99OYCiG_normal.jpg,United States,matter together election whole enchilada,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.0258}",Neutral
13263,14623,730,730,2022-10-16 01:27:08+00:00,TessaTechArtist,18154954,"Apply for #StudentLoanForgiveness

https://t.co/GLWYCtBdr1

The form is in beta and worked for me!

#StudentLoans #StudentLoanDebt https://t.co/cmv1MH9vFc",https://pbs.twimg.com/profile_images/1560993032585060352/1TZcSKWH_normal.jpg,United States,apply form beta worked,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13270,14630,737,737,2022-10-15 20:32:26+00:00,KimTownsel,2310453984,"@WhiteHouse I'm signed up and have NOT been sent the link. I saw the link on a Facebook post but would rather use the link from the actual government website. Why is your official email referring me to Twitter??? Why not send me to the link on the government site???
#StudentLoanDebt https://t.co/NeZmzxqX5p",https://pbs.twimg.com/profile_images/721304875917660160/CVfRPupG_normal.jpg,United States,im signed sent link saw link facebook post would rather use link actual government website official email referring twitter send link government site,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13274,14634,741,741,2022-10-15 13:52:50+00:00,m_traci,314356709,For those financially crippled by #StudentLoanDebt https://t.co/twfJVWaUxs,https://pbs.twimg.com/profile_images/1098826868130750465/9aBhR0eL_normal.jpg,United States,financially crippled,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13278,14638,745,745,2022-10-15 02:16:48+00:00,RebelliousPi,3184575668,"Y'all the site is beta, but the [partial] #studentloanforgiveness application IS NOW LIVE. GO FILL IT OUT. TAKE SCREENSHOTS OF YOUR CONFIRMATION PAGE. #studentloandebt

https://t.co/cnZpa4ptoi https://t.co/2qFII5FHOD",https://pbs.twimg.com/profile_images/1596798699190902785/SF2zYCqi_normal.jpg,United States,yall site beta application live go fill take screenshots confirmation page,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13318,14678,785,785,2022-10-12 19:14:55+00:00,Ramos4Texas,875922079685771266,"Post-high school education should be a ticket to a middle-class life, but for too many, the only option to afford higher education is through borrowing. This has put a lifelong burden on families that deprives them of the opportunity to truly thrive.#Studentloandebt https://t.co/dJf3vy8LN7",https://pbs.twimg.com/profile_images/1574785547339546625/DE6gLCi0_normal.jpg,United States,post high school education ticket middle class life many option afford higher education borrowing put lifelong burden families deprives opportunity truly thrive,"{'neg': 0.191, 'neu': 0.614, 'pos': 0.195, 'compound': 0.0258}",Neutral
13319,14679,786,786,2022-10-12 18:49:25+00:00,sribee11,195935705,@zipf_sarah @MOHELA DEAD. I still got at least 4 years until my freedom from #StudentLoanDebt. But I do think about it every single day. #CancelAllStudentLoans,https://pbs.twimg.com/profile_images/1103004915226546177/Yd059hOm_normal.jpg,United States,dead still got least years freedom think every single day,"{'neg': 0.261, 'neu': 0.485, 'pos': 0.255, 'compound': -0.0258}",Neutral
13326,14687,794,794,2022-10-12 14:07:53+00:00,lifeof_peezy,587107162,They probably weren't going to be paid anyway😆 #studentloans #studentloanforgiveness #studentloandebt #louisvuitton #redlobster #lasvegas #vegas #navient #nelnet #youthoughtiwasfeelingyou #cancelled #lifeofpeezy #peezy #peezyreels #reels https://t.co/xgrjQvMOiP,https://pbs.twimg.com/profile_images/2447022773/H23vWI1p_normal,United States,probably werent going paid anyway,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13333,14694,801,801,2022-10-11 18:23:45+00:00,quitamarie94,822953378925789184,"@POTUS, @RepPeterDeFazio @SenJeffMerkley @SenatorRonWyden Time is running out to sign S.1098 in time for folks to apply for TEPSLF 10/31! It could mean hundreds of thousands of dollars, just for my family!

#studentloan #studentloandebt #studentloanrelief #studentloanrepayment",https://pbs.twimg.com/profile_images/1112174615554461696/ZLbq3IEd_normal.jpg,United States,time running sign time folks apply tepslf could mean hundreds thousands dollars family,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13344,14705,812,812,2022-10-10 17:51:37+00:00,kelweinhold,114967752,"Still waiting @potus...  
#studentloan #studentloandebt #studentloanrelief #studentloanrepayment #studentloanproblems #studentloanmodification https://t.co/aZ3LRGRXRX",https://pbs.twimg.com/profile_images/1551058355631755266/XuqmL7DV_normal.jpg,United States,still waiting,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13346,14707,814,814,2022-10-10 17:32:16+00:00,kantissimmons,15263372,"Don't be a follower, because most of the time, it may be your downfall.

#kantissimmons #bestschoolyearever #highschoolgraduates #academicsupport #collegespeaker #collegesearch #academicsuccess #collegetips #collegeapplications #studentloandebt #highschoo…https://t.co/xahEPAOFqV",https://pbs.twimg.com/profile_images/742409842732584960/T7L49wr5_normal.jpg,United States,dont follower time may downfall,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13393,14755,862,862,2022-10-06 17:25:48+00:00,kantissimmons,15263372,"You can actually get a scholarship based upon your parent's job.

#kantissimmons #bestschoolyearever #highschoolgraduates #academicsupport #collegespeaker #collegesearch #academicsuccess #collegetips #collegeapplications #studentloandebt #highschoolgrad #…https://t.co/Eq9gg8tQDL",https://pbs.twimg.com/profile_images/742409842732584960/T7L49wr5_normal.jpg,United States,actually get scholarship based upon parents job,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13408,14770,877,877,2022-10-05 14:17:51+00:00,couerfidele,16485255,"@catturd2 @politico Hint: it’s NOT the “President’s wallet”.  It’s resource$ from #taxpaying US citizens. 

**Note: @POTUS @SpeakerPelosi @SenSchumer @TheDemocrats have been spending flagrantly &amp; wa$ting
#InflationReductionActScam
#BuildBackBroke
#StudentLoanDebt 

#Malfeasance #Corrupt #30Trillion",https://pbs.twimg.com/profile_images/1825853514/IMG_1704_normal.JPG,United States,hint president wallet resource us citizens note spending flagrantly wa ting,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13409,14771,878,878,2022-10-05 14:12:05+00:00,cataldocpas,747844849055989761,"Approx 45 million people in the US have federal #studentloandebt. With the recent news of #studentloanforgiveness, you may have questions. Find some answers on our blog: https://t.co/c2Zh2cMlgd #CataldoFinancial #cpas #cpa #studentloans #loanforgiveness #dentalcpa #loans https://t.co/HEypwfi8lX",https://pbs.twimg.com/profile_images/747849042814771200/b2Y1WLyy_normal.jpg,United States,approx million people us federal recent news may questions find answers blog,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13417,14781,888,888,2022-10-04 21:55:41+00:00,CluesInTheNews,3749074872,"More young professionals say no to business school this year 
#highereducation #continuinged #studentloandebt
https://t.co/kyDkyszRqm via @WSJ",https://pbs.twimg.com/profile_images/649606072177528832/dm6TTC3h_normal.jpg,United States,young professionals say business school year via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13429,14793,900,900,2022-10-03 17:34:40+00:00,kantissimmons,15263372,"You can leverage your 'Personal Background' for a Scholarship.

#kantissimmons #bestschoolyearever #highschoolgraduates #academicsupport #collegespeaker #collegesearch #academicsuccess #collegetips #collegeapplications #studentloandebt #highschoolgrad #st…https://t.co/mEIyG87oVT",https://pbs.twimg.com/profile_images/742409842732584960/T7L49wr5_normal.jpg,United States,leverage personal background scholarship,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13430,14794,901,901,2022-10-03 17:17:16+00:00,PatriotTrading1,3315732034,10 03 22 Patriot Radio News Hour #creditsuisse #studentloandebt #digitalcurrency https://t.co/Qri4Vhf8MO via @YouTube,https://pbs.twimg.com/profile_images/1280555744442474496/nYC63Emb_normal.jpg,United States,patriot radio news hour via,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13436,14800,907,907,2022-10-01 13:50:01+00:00,0InterestLoans,1204807012296597509,"Students should be able to get a #highereducation, without getting higher #debt.

https://t.co/KZwrq6mTNP
#debtfreejourney #studentloandebt #studentlife #financialgoals #debtisdumb",https://pbs.twimg.com/profile_images/1248684834978963462/49PVs4eY_normal.jpg,United States,students able get without getting higher,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13443,14808,915,915,2022-09-30 13:00:37+00:00,DanielleDressel,825765548,Republican led states worry for the equity of banks over the equity of people. Funny money. Giant conglomerates propped up by their bought and paid for legislators. #VoteThemOut #StudentLoanDebt  https://t.co/koztgLwy4L,https://pbs.twimg.com/profile_images/1571147785847689217/yBwsxjwS_normal.jpg,United States,republican led states worry equity banks equity people funny money giant conglomerates propped bought paid legislators,"{'neg': 0.146, 'neu': 0.707, 'pos': 0.146, 'compound': 0.0}",Neutral
13461,14827,934,934,2022-09-29 15:20:16+00:00,OGradyKL,143289168,"Current wait time to talk to the loan provider that took over for #FedLoanServicing, #MOHELA = 108 minutes. @POTUS #studentloandebt",https://pbs.twimg.com/profile_images/1507934551552704512/5hLtRvi9_normal.jpg,United States,current wait time talk loan provider took minutes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13463,14829,936,936,2022-09-29 14:31:57+00:00,AntoniaMarrero,295217915,"I don’t know who needs to hear this but that smug chestnut #LeanIn was a neoliberal distraction from the dissolution of our social contract. 
Telling folx that they should be grateful for #StudentLoanDebt, that they should work harder?
That’s some ableist, anti-feminist BS.",https://pbs.twimg.com/profile_images/1567588985639157763/QXA0DxVg_normal.jpg,United States,know needs hear smug chestnut neoliberal distraction dissolution social contract telling folx grateful work harder ableist anti feminist bs,"{'neg': 0.198, 'neu': 0.607, 'pos': 0.194, 'compound': -0.0258}",Neutral
13478,14844,951,951,2022-09-28 02:58:49+00:00,couerfidele,16485255,"@POTUS #Theft by appropriation is still THEFT 
#StudentLoanDebt
#InflationReductionActScam  #TaxationWithoutRepresentation
#GreenEnergy #MoneyLaundering  #StopTheSpend  #DangerousDemocrats @Democrats

.@GOP",https://pbs.twimg.com/profile_images/1825853514/IMG_1704_normal.JPG,United States,appropriation still theft,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13509,14877,984,984,2022-09-26 05:05:02+00:00,UrbanMogulLife,2706569887,"📣 New Podcast! ""Episode 161 - Just Due"" on @Spreaker #comedy #debate #future #hiphop #houseofdragon #iamhiphop #idriselba #jamesbond #midwestpodcast #midwestradio #mikemyers #osgang #podcast #stl #stlpodcast #studentloandebt #talkaboutit #trina https://t.co/PDea7Ynjcs",https://pbs.twimg.com/profile_images/496285237937074177/_qZxn-4G_normal.jpeg,United States,new podcast episode due,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13512,14880,987,987,2022-09-25 16:20:34+00:00,kantissimmons,15263372,"Guess what?

You can leverage your Community service experience for a Scholarship.

#kantissimmons #bestschoolyearever #highschoolgraduates #academicsupport #collegespeaker #collegesearch #academicsuccess #collegetips #collegeapplications #studentloandebt…https://t.co/6neKIwqiYX",https://pbs.twimg.com/profile_images/742409842732584960/T7L49wr5_normal.jpg,United States,guess leverage community service experience scholarship,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13521,14889,996,996,2022-09-23 19:07:06+00:00,BrokeClass,1338547041270697985,"@CharlieEatonPhD @DrPhil Student loans used to be 100% dischargeable via bankruptcy. Out of the blue in the late 90s they changed the law. So change it back.
#studentloandebt @POTUS @HouseDemocrats @RepAdamSchiff @SenSchumer @SenWhitehouse @MaryannRevLight @AOC @VP",https://pbs.twimg.com/profile_images/1501414309708152832/M-nL8ACX_normal.jpg,United States,student loans used dischargeable via bankruptcy blue late changed law change back,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13526,14895,1002,1002,2022-09-23 14:37:14+00:00,hi_Hildreth,1009139562306854912,"(5/7) Getting out from under the weight of #studentloandebt
https://t.co/MJDYgmHAko @bostonglobe @bob_hildreth #WeeklyNews",https://pbs.twimg.com/profile_images/1278679138300235777/Uke4yFk-_normal.jpg,United States,getting weight,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
13530,14899,1006,1006,2022-09-22 19:37:01+00:00,ProgressNow_NC,372238387,"State Sen. Dan Blue of Raleigh said he wants the state to waive income tax on forgiven student loan debt, countering the position of Republican Senate leader Phil Berger.
#ncpol #nced #StudentLoanDebt #ncga
https://t.co/dzM3aSjWnw",https://pbs.twimg.com/profile_images/1395017453990731778/fKlIBZTn_normal.jpg,United States,state sen dan blue raleigh said wants state waive income tax forgiven student loan debt countering position republican senate leader phil berger,"{'neg': 0.1, 'neu': 0.797, 'pos': 0.104, 'compound': 0.0258}",Neutral
